id,valid_since,valid_until,confirmed,supplier,iata,period,diff_calc,value_fee_calc,value_fee_calc_1,value_fee_calc_2,value_fee_calc_3,value_fee_calc_4,value_fee_calc_5,value_fee_calc_6,SAF_diff_calc,total_fees_calc,diff_total,rank1,rank2,rank_final
3126,2025-03-13,2025-03-31,Tender,Jetex,GRX,PW,43.512941693878965,15.616667817152619,1.1843340349204876,0.0,0.0,0.0,0.0,0.0,0.0,16.801001852073107,43.512941693878965,1,1,1.1
3293,2025-03-13,2025-03-31,Tender,Air BP,GRX,PW,48.32144713863908,1.275129986363512,1.4946623163494872,1.155222429692243,0.0,0.0,0.0,0.0,13.248941241901031,3.9250147324052422,61.57038838054011,1,2,1.2
2606,2025-03-14,2025-03-31,Tender,AEG,GRX,PW,51.98794018826749,1.3140652531227028,1.3220608882607512,1.155222429692243,0.0,0.0,0.0,0.0,14.809306820906654,3.791348571075697,66.79724700917414,1,3,1.3
2607,2025-03-14,2025-03-31,Tender,AEG,GRZ,PW,234.73687217611769,3.823999413849136,2.899286828318345,0.42786015914527525,0.0,0.0,0.0,0.0,14.94836134504662,7.151146401312756,249.68523352116432,1,1,1.1
2770,2025-03-16,2025-03-31,Tender,WF,GRZ,MP,0.0,3.4259999999999997,4.519,17.663999999999998,0.5055908796017513,0.0,0.0,0.0,0.0,26.11459087960175,0.0,2,1,2.1
3192,2025-03-13,2025-03-31,Tender,Jetex,GRZ,MP,22.040591422536504,22.564055468821746,0.48499870131231515,0.0,0.0,0.0,0.0,0.0,0.0,23.04905417013406,22.040591422536504,2,2,2.2
2358,2025-03-13,2025-03-31,Tender,UCIG,GVA,PM,22.958949398475525,2.137711280440088,6.413133841320263,2.992795792616123,0.012826267682640528,2.3514824084840966,2.894132769124726,0.0,0.0,16.80208235966794,22.958949398475525,1,1,1.1
3207,2025-03-13,2025-03-31,Tender,Jetex,GVA,PM,25.71402332629259,16.760033060887135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.760033060887135,25.71402332629259,1,2,1.2
2504,2025-03-14,2025-03-31,Tender,Total,GVA,PW,21.804655060488898,2.3514824084840966,2.992795797147708,6.413133841320263,3.6834417061587423,0.0,0.0,0.0,0.0,15.44085375311081,21.804655060488898,3,1,3.1
3294,2025-03-13,2025-03-31,Tender,Air BP,GVA,PW,29.387455230048673,2.137711280440088,3.8478803047921586,2.894132769124726,6.840676097408282,0.0,0.0,0.0,0.0,15.720400451765254,29.387455230048673,3,2,3.2
2608,2025-03-14,2025-03-31,Tender,AEG,GVA,PW,30.373782231153374,2.992795797147708,2.1377112836769347,6.413133841320263,3.9465446851700814,0.0,0.0,0.0,0.0,15.490185607314988,30.373782231153374,3,3,3.3
2771,2025-03-16,2025-03-31,Tender,WF,GVA,PW,33.068,2.1319999999999997,2.984,0.013,2.418,6.3950000000000005,1.0659999999999998,3.0311254089701465,0.0,18.039125408970147,33.068,3,4,3.4
2609,2025-03-14,2025-03-31,Tender,AEG,GYD,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2772,2025-03-16,2025-03-31,Tender,WF,GYD,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
3236,2025-03-13,2025-03-31,Tender,Jetex,GYD,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2295,2025-03-12,2025-03-31,Tender,UCIG,GYD,MP,2.1198263271472753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1198263271472753,1,4,1.4
2873,2025-03-17,2025-03-31,Tender,Royal Petrol,GZP,1/2M,47.61686105243824,2.0892942252030275,5.289741941408761,0.0,0.0,0.0,0.0,0.0,0.0,7.3790361666117885,47.61686105243824,1,1,1.1
3216,2025-03-13,2025-03-31,Tender,Jetex,GZP,1/2M,64.0,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,64.0,1,2,1.2
3295,2025-03-13,2025-03-31,Tender,Air BP,HAD,MP,0.0,9.956364470880626,0.7457952393843776,0.09658046434299931,0.0,0.0,0.0,0.0,18.169976560321413,10.798740174608003,18.169976560321413,1,1,1.1
3090,2025-03-13,2025-03-31,Tender,Jetex,HAD,MP,22.040591422536504,9.275415556984113,0.7495116817830808,0.0,0.0,0.0,0.0,0.0,0.0,10.024927238767194,22.040591422536504,1,2,1.2
2610,2025-03-14,2025-03-31,Tender,AEG,HAJ,PW,36.58417527666248,0.9907634844972761,4.6930901897239385,2.567160954871652,0.0,0.0,0.0,0.0,16.84508243613131,8.251014629092866,53.429257712793785,1,1,1.1
2773,2025-03-16,2025-03-31,Tender,WF,HAJ,PW,24.879,6.061,1.1520000000000001,3.3329999999999997,18.182000000000002,5.455,0.848,2.983734373525873,0.0,38.01473437352587,24.879,1,2,1.2
3046,2025-03-13,2025-03-31,Tender,Jetex,HAJ,PW,59.091220122753484,30.140068152975214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.140068152975214,59.091220122753484,1,3,1.3
3038,2025-03-13,2025-03-31,Tender,Jetex,HAM,PM,24.792378745225346,21.641330224588486,0.9412923501196057,0.0,0.0,0.0,0.0,0.0,0.0,22.582622574708093,24.792378745225346,1,1,1.1
2774,2025-03-16,2025-03-31,Tender,WF,HAM,PW,32.818999999999996,1.1520000000000001,2.5860000000000003,18.182000000000002,2.5250000000000004,1.0691714838467712,0.0,0.0,0.0,25.51417148384677,32.818999999999996,2,1,2.1
2611,2025-03-14,2025-03-31,Tender,AEG,HAM,PW,26.155085966164837,0.9907634844972761,2.172726939687009,31.287267931492927,0.0,0.0,0.0,0.0,16.277270668621266,34.45075835567721,42.4323566347861,2,2,2.2
2612,2025-03-14,2025-03-31,Tender,AEG,HEL,PW,23.5,2.43345417244945,0.6952726206998429,2.954908637974332,0.9270303448147631,0.0,0.0,0.0,15.141647133601179,7.010665775938388,38.64164713360118,1,1,1.1
3296,2025-03-13,2025-03-31,Tender,Air BP,HEL,PW,27.09156029020112,0.4560979201188003,0.0,0.0,0.0,0.0,0.0,0.0,18.169976560321413,0.4560979201188003,45.26153685052253,1,2,1.2
2908,2025-03-17,2025-03-31,Tender,Royal Petrol,HER,PW,35.31086417485536,6.268629281706943,0.0,0.0,0.0,0.0,0.0,0.0,20.990108338954634,6.268629281706943,56.300972513809995,1,2,1.2
2775,2025-03-16,2025-03-31,Tender,WF,HER,PW,38.0,6.268999999999999,20.990000000000002,0.0,0.0,0.0,0.0,0.0,0.0,27.259,38.0,1,3,1.3
3297,2025-03-13,2025-03-31,Tender,Air BP,HER,PW,38.571034989438886,5.758104509137661,1.1694844349970865,0.0,0.0,0.0,0.0,0.0,21.19830598704165,6.927588944134747,59.769340976480535,1,4,1.4
2437,2025-03-13,2025-03-31,Tender,CAC,HER,PW,39.4893929653779,5.849940306731564,1.461855543746358,0.0,0.0,0.0,0.0,0.0,21.19830598704165,7.311795850477922,60.68769895241955,1,5,1.5
3147,2025-03-13,2025-03-31,Tender,Jetex,HER,PW,43.162824869133985,25.052805583616493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.052805583616493,43.162824869133985,1,6,1.6
2951,2025-03-13,2025-03-31,Tender,Ist Jet,HER,PW,39.4893929653779,5.758104509137661,1.1694844349970865,0.0,0.0,0.0,0.0,0.0,22.770178327919854,6.927588944134747,62.25957129329775,1,7,1.7
2613,2025-03-14,2025-03-31,Tender,AEG,HER,PW,43.0,6.268629281706943,0.0,0.0,0.0,0.0,0.0,0.0,21.009035397871635,6.268629281706943,64.00903539787163,1,8,1.8
2318,2025-03-13,2025-03-31,Tender,UCIG,HER,PW,48.21379373679861,6.268629281706943,0.0,0.0,0.0,0.0,0.0,0.0,19.285517494719443,6.268629281706943,67.49931123151805,1,9,1.9
3298,2025-03-13,2025-03-31,Tender,Air BP,HHN,PW,34.763631034992144,1.0950543776022523,0.9907634844972761,9.010733164269965,0.0,0.0,0.0,0.0,18.169976560321413,11.096551026369493,52.93360759531356,1,1,1.1
2505,2025-03-14,2025-03-31,Tender,Total,HHN,PW,33.02544948324254,9.010733164269965,0.9907634859974549,1.2688725327772132,0.0,0.0,0.0,0.0,21.19830598704165,11.270369183044632,54.22375547028419,1,2,1.2
2776,2025-03-16,2025-03-31,Tender,WF,HHN,PW,32.445,1.4749999999999999,5.382,1.1520000000000001,6.2829999999999995,18.182000000000002,10.473,0.0,0.0,42.947,32.445,1,3,1.3
2614,2025-03-14,2025-03-31,Tender,AEG,HHN,PW,38.27293928398691,0.9907634844972761,1.0950543776022523,9.010733164269965,11.124364137777158,0.0,0.0,0.0,16.84508243613131,22.220915164146653,55.11802172011822,1,4,1.4
3047,2025-03-13,2025-03-31,Tender,Jetex,HHN,PW,41.635705617989395,29.06411982135277,11.124364137777158,0.0,0.0,0.0,0.0,0.0,0.0,40.188483959129925,41.635705617989395,1,5,1.5
2307,2025-03-12,2025-03-31,Tender,UCIG,HRG,MP,-2.2958949398475523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2958949398475523,1,1,1.1
2892,2025-03-17,2025-03-31,Tender,Royal Petrol,HRG,MP,-2.2499770410506015,0.3000674045420937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000674045420937,-2.2499770410506015,1,2,1.2
3109,2025-03-13,2025-03-31,Tender,Jetex,HRG,MP,-0.4591789879695105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4591789879695105,1,3,1.3
2415,2025-03-13,2025-03-31,Tender,CAC,HRG,MP,0.0,0.3000674045420937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000674045420937,0.0,1,4,1.4
2936,2025-03-13,2025-03-31,Tender,Ist Jet,HRI,PM,5.050968867664616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.050968867664616,1,1,1.1
2615,2025-03-14,2025-03-31,Tender,AEG,HRI,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.1
2777,2025-03-16,2025-03-31,Tender,WF,HRI,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.1
2385,2025-03-13,2025-03-31,Tender,UCIG,HRI,MP,1.1479474699237762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1479474699237762,2,3,2.3
2866,2025-03-17,2025-03-31,Tender,Royal Petrol,HRI,MP,2.755073927817063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755073927817063,2,4,2.4
2483,2025-03-13,2025-03-31,Tender,CAC,HRI,MP,4.591789879695105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591789879695105,2,5,2.5
3019,2025-03-13,2025-03-31,Tender,Ist Jet,IBZ,PM,36.519194402259245,1.3140652531227028,1.275129986363512,1.191896157618981,0.0,0.0,0.0,0.0,13.848838277160437,3.781091397105196,50.368032679419684,1,1,1.1
3127,2025-03-13,2025-03-31,Tender,Jetex,IBZ,PW,32.77097970406639,15.616667817152619,1.0997387467118813,0.0,0.0,0.0,0.0,0.0,0.0,16.7164065638645,32.77097970406639,2,1,2.1
3299,2025-03-13,2025-03-31,Tender,Air BP,IBZ,PW,34.728867403957146,1.275129986363512,1.4946623163494872,1.191896157618981,0.0,0.0,0.0,0.0,13.248941241901031,3.96168846033198,47.977808645858175,2,2,2.2
2616,2025-03-14,2025-03-31,Tender,AEG,IBZ,PW,34.815146216913966,1.4946623163494872,1.3220608882607512,1.191896157618981,0.0,0.0,0.0,0.0,14.763105955261148,4.008619362229219,49.57825217217511,2,3,2.3
3006,2025-03-13,2025-03-31,Tender,Ist Jet,INI,PW,87.24599497873287,1.211329329798443,0.3028323324496108,0.0,0.0,0.0,0.0,0.0,0.0,1.5141616622480538,87.24599497873287,1,1,1.1
2874,2025-03-17,2025-03-31,Tender,Royal Petrol,ISL,PM,35.72412526402792,5.289741941408761,2.0892942252030275,0.0,0.0,0.0,0.0,0.0,0.0,7.3790361666117885,35.72412526402792,1,1,1.1
2382,2025-03-13,2025-03-31,Tender,UCIG,ISL,1/2M,35.81596106162182,2.0858178620995287,5.289741941408761,0.0,0.0,0.0,0.0,0.0,0.0,7.37555980350829,35.81596106162182,2,1,2.1
2996,2025-03-13,2025-03-31,Tender,Ist Jet,ISL,1/2M,35.81596106162182,2.0858178620995287,5.289741941408761,0.0,0.0,0.0,0.0,0.0,0.0,7.37555980350829,35.81596106162182,2,1,2.1
3212,2025-03-13,2025-03-31,Tender,Jetex,ISL,1/2M,36.0,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,36.0,2,3,2.3
3240,2025-03-13,2025-03-31,Tender,Jetex,JAI,PM,0.0817647297613949,0.04300219120784472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04300219120784472,0.0817647297613949,1,1,1.1
2617,2025-03-14,2025-03-31,Tender,AEG,JAI,PM,23.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,23.0,1,2,1.2
2970,2025-03-13,2025-03-31,Tender,Ist Jet,JAI,PM,21.122233446597484,2.61732023142621,2.7239415924327304,0.0,0.0,0.0,0.0,0.0,0.0,5.34126182385894,21.122233446597484,1,3,1.3
2335,2025-03-13,2025-03-31,Tender,UCIG,JAI,PM,20.663054458627972,2.61732023142621,10.423363026907888,0.0,0.0,0.0,0.0,0.0,0.0,13.040683258334099,20.663054458627972,1,4,1.4
3300,2025-03-13,2025-03-31,Tender,Air BP,JAI,1/2M,22.040591422536504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.040591422536504,5,1,5.1
2862,2025-03-17,2025-03-31,Tender,Royal Petrol,JED,PM,7.576453301496923,7.43869960510607,0.5601983653228028,0.0,0.0,0.0,0.0,0.0,0.0,7.998897970428873,7.576453301496923,1,1,1.1
2935,2025-03-13,2025-03-31,Tender,Ist Jet,JED,PM,8.173385985857287,0.5601983653228028,7.42033244558729,0.0,0.0,0.0,0.0,0.0,0.0,7.980530810910093,8.173385985857287,1,2,1.2
2355,2025-03-13,2025-03-31,Tender,UCIG,JED,MP,7.346863807512168,7.436036366975847,0.5601983653228028,0.0,0.0,0.0,0.0,0.0,0.0,7.99623473229865,7.346863807512168,3,1,3.1
3224,2025-03-13,2025-03-31,Tender,Jetex,JED,MP,7.760124896684727,8.953990265405455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.953990265405455,7.760124896684727,3,2,3.2
2506,2025-03-14,2025-03-31,Tender,Total,JED,MP,9.18357975939021,7.42033244558729,0.5601983653228028,0.0,0.0,0.0,0.0,0.0,0.0,7.980530810910093,9.18357975939021,3,3,3.3
2618,2025-03-14,2025-03-31,Tender,AEG,JED,MP,9.0,0.61,8.1,0.0,0.0,0.0,0.0,0.0,0.0,8.709999999999999,9.0,3,4,3.4
2778,2025-03-16,2025-03-31,Tender,WF,JIB,PM,12.0,0.10451799573515988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10451799573515988,12.0,1,1,1.1
2619,2025-03-14,2025-03-31,Tender,AEG,JIB,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.1
2306,2025-03-12,2025-03-31,Tender,UCIG,JIB,MP,0.918357975939021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918357975939021,2,2,2.2
2414,2025-03-13,2025-03-31,Tender,CAC,JIB,MP,2.755073927817063,0.10229300356576695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10229300356576695,2.755073927817063,2,3,2.3
3107,2025-03-13,2025-03-31,Tender,Jetex,JIB,MP,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,4,2.4
2896,2025-03-17,2025-03-31,Tender,Royal Petrol,JIB,MP,6.887684819542658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.887684819542658,2,5,2.5
2387,2025-03-07,2025-03-31,Tender,ASM,JIB,MP,125.0,0.10451799573515988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10451799573515988,125.0,2,6,2.6
3154,2025-03-13,2025-03-31,Tender,Jetex,JMK,1/2M,97.34594544953623,25.466066672789054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.466066672789054,97.34594544953623,1,1,1.1
2446,2025-03-13,2025-03-31,Tender,CAC,JMK,1/2M,101.01937735329231,0.38239994138491357,6.268629281706943,0.0,0.0,0.0,0.0,0.0,19.285517494719443,6.651029223091856,120.30489484801176,1,2,1.2
2329,2025-03-13,2025-03-31,Tender,UCIG,JMK,1/2M,101.47855634126182,0.38239994138491357,6.268629281706943,11.91896157618981,0.0,0.0,0.0,0.0,19.285517494719443,18.569990799281666,120.76407383598126,1,3,1.3
3000,2025-03-13,2025-03-31,Tender,Ist Jet,JMK,PW,96.42758747359721,0.38239994138491357,1.5891948768253081,0.0,0.0,0.0,0.0,0.0,22.90174128957178,1.9715948182102216,119.329328763169,4,1,4.1
3301,2025-03-13,2025-03-31,Tender,Air BP,JMK,PW,94.59087152171917,5.758104509137661,0.38239994138491357,1.5891948768253081,0.0,0.0,0.0,0.0,21.19830598704165,7.729699327347883,115.78917750876082,4,2,4.2
2620,2025-03-14,2025-03-31,Tender,AEG,JMK,PW,102.0,6.268629281706943,0.38239994138491357,0.0,0.0,0.0,0.0,0.0,21.009035397871635,6.651029223091856,123.00903539787163,4,3,4.3
3158,2025-03-13,2025-03-31,Tender,Jetex,JSI,1/2M,96.42758747359721,6.171365598310221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171365598310221,96.42758747359721,1,1,1.1
2444,2025-03-13,2025-03-31,Tender,CAC,JSI,1/2M,101.01937735329231,0.38239994138491357,6.268629281706943,0.0,0.0,0.0,0.0,0.0,19.285517494719443,6.651029223091856,120.30489484801176,1,2,1.2
2327,2025-03-13,2025-03-31,Tender,UCIG,JSI,1/2M,100.5601983653228,0.38239994138491357,6.268629281706943,10.429091379166085,0.0,0.0,0.0,0.0,19.285517494719443,17.080120602257942,119.84571586004225,1,3,1.3
2621,2025-03-14,2025-03-31,Tender,AEG,JSI,PW,103.49999999999999,6.268629281706943,0.38239994138491357,10.429091379166085,0.0,0.0,0.0,0.0,0.0,17.080120602257942,103.49999999999999,4,1,4.1
3159,2025-03-13,2025-03-31,Tender,Jetex,JTR,1/2M,100.1010193773533,25.466066672789054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.466066672789054,100.1010193773533,1,1,1.1
2440,2025-03-13,2025-03-31,Tender,CAC,JTR,1/2M,101.01937735329231,0.38239994138491357,6.268629281706943,0.0,0.0,0.0,0.0,0.0,19.285517494719443,6.651029223091856,120.30489484801176,1,2,1.2
2958,2025-03-13,2025-03-31,Tender,Ist Jet,JTR,1/2M,96.42758747359721,5.758104509137661,0.38239994138491357,2.2248728275554313,0.0,0.0,0.0,0.0,22.770178327919854,8.365377278078006,119.19776580151706,1,3,1.3
2322,2025-03-13,2025-03-31,Tender,UCIG,JTR,1/2M,103.77445128110938,0.38239994138491357,6.056646648992215,16.686546206665735,0.0,0.0,0.0,0.0,19.285517494719443,23.125592797042863,123.05996877582882,1,4,1.4
3302,2025-03-13,2025-03-31,Tender,Air BP,JTR,PW,96.2439158784094,5.758104509137661,0.38239994138491357,6.952726206998428,0.0,0.0,0.0,0.0,21.19830598704165,13.093230657521003,117.44222186545105,5,1,5.1
2622,2025-03-14,2025-03-31,Tender,AEG,JTR,PW,103.0,6.268629281706943,0.38239994138491357,0.0,0.0,0.0,0.0,0.0,21.009035397871635,6.651029223091856,124.00903539787163,5,2,5.2
2334,2025-03-13,2025-03-31,Tender,UCIG,KEF,PM,21.122233446597484,16.291670493158232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.291670493158232,21.122233446597484,1,1,1.1
3027,2025-03-13,2025-03-31,Tender,Jetex,KEF,PM,26.540545504637706,12.59068785012398,1.2812165500565482,0.0,0.0,0.0,0.0,0.0,0.0,13.871904400180528,26.540545504637706,1,2,1.2
2919,2025-03-17,2025-03-31,Tender,Royal Petrol,KEF,PW,22.040591422536504,16.291670493158232,1.2812165500565482,0.0,0.0,0.0,0.0,0.0,0.0,17.57288704321478,22.040591422536504,3,1,3.1
2623,2025-03-14,2025-03-31,Tender,AEG,KEF,PW,22.5,17.630000000000003,1.2812165500565482,0.0,0.0,0.0,0.0,0.0,0.0,18.91121655005655,22.5,3,2,3.2
2448,2025-03-13,2025-03-31,Tender,CAC,KEF,PW,27.55073927817063,1.3221807003465593,4.46406396242737,1.658379562018142,5.5141826731635595,1.303928626104345,0.0,0.0,0.0,14.262735524059977,27.55073927817063,3,3,3.3
3303,2025-03-13,2025-03-31,Tender,Air BP,KEF,PW,32.14252915786574,1.3221807003465593,1.303928626104345,4.46406396242737,1.658379562018142,8.27127400974534,0.0,0.0,0.0,17.019826860641757,32.14252915786574,3,4,3.4
2779,2025-03-16,2025-03-31,Tender,WF,KEF,PW,35.926,8.099,4.3709999999999996,1.295,1.2768429426515824,0.0,0.0,0.0,0.0,15.04184294265158,35.926,3,5,3.5
3150,2025-03-13,2025-03-31,Tender,Jetex,KGS,1/2M,56.70860501423455,25.466066672789054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.466066672789054,56.70860501423455,1,1,1.1
2441,2025-03-13,2025-03-31,Tender,CAC,KGS,1/2M,59.69326843603637,0.38239994138491357,6.268629281706943,0.0,0.0,0.0,0.0,0.0,19.285517494719443,6.651029223091856,78.9787859307558,1,2,1.2
2323,2025-03-13,2025-03-31,Tender,UCIG,KGS,1/2M,60.61162641197539,0.38239994138491357,6.268629281706943,0.0,0.0,0.0,0.0,0.0,19.285517494719443,6.651029223091856,79.89714390669482,1,3,1.3
2969,2025-03-13,2025-03-31,Tender,Ist Jet,KGS,PW,53.26476260446322,5.758104509137661,0.38239994138491357,1.8540606896295262,0.0,0.0,0.0,0.0,0.0,7.994565140152101,53.26476260446322,4,1,4.1
3304,2025-03-13,2025-03-31,Tender,Air BP,KGS,PW,48.581136927174214,5.758104509137661,0.38239994138491357,0.0,0.0,0.0,0.0,0.0,21.19830598704165,6.140504450522575,69.77944291421586,4,2,4.2
2624,2025-03-14,2025-03-31,Tender,AEG,KGS,PW,59.0,6.268629281706943,0.38239994138491357,0.0,0.0,0.0,0.0,0.0,21.009035397871635,6.651029223091856,80.00903539787163,4,3,4.3
2625,2025-03-14,2025-03-31,Tender,AEG,KLU,PW,72.51934067753386,6.952726206998428,3.170443150391283,2.567160954871652,0.0,0.0,0.0,0.0,0.0,12.690330312261363,72.51934067753386,1,1,1.1
2780,2025-03-16,2025-03-31,Tender,WF,KLU,PW,80.905,8.081000000000001,3.685,2.983734373525873,0.0,0.0,0.0,0.0,0.0,14.749734373525875,80.905,1,2,1.2
3193,2025-03-13,2025-03-31,Tender,Jetex,KLU,MP,0.0,352.777,5.554325328835875,0.0,0.0,0.0,0.0,0.0,0.0,358.3313253288359,0.0,3,1,3.1
2507,2025-03-14,2025-03-31,Tender,Total,KLV,PW,94.03562194965374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.03562194965374,1,2,1.2
2626,2025-03-14,2025-03-31,Tender,AEG,KLV,PW,96.32820311242378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32820311242378,1,3,1.3
3186,2025-03-13,2025-03-31,Tender,Jetex,KLV,PW,125.81504270364589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.81504270364589,1,4,1.4
2442,2025-03-13,2025-03-31,Tender,CAC,KLX,PM,80.81550188263385,6.268629281706943,0.0,0.0,0.0,0.0,0.0,0.0,19.285517494719443,6.268629281706943,100.1010193773533,1,1,1.1
3149,2025-03-13,2025-03-31,Tender,Jetex,KLX,1/2M,79.89714390669482,5.758104509137661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758104509137661,79.89714390669482,2,1,2.1
2325,2025-03-13,2025-03-31,Tender,UCIG,KLX,1/2M,84.02975479842043,6.268629281706943,9.626853580768671,0.0,0.0,0.0,0.0,0.0,19.285517494719443,15.895482862475614,103.31527229313987,2,2,2.2
2627,2025-03-14,2025-03-31,Tender,AEG,KLX,PW,83.0,6.268629281706943,9.626853580768671,0.0,0.0,0.0,0.0,0.0,0.0,15.895482862475614,83.0,4,1,4.1
3305,2025-03-13,2025-03-31,Tender,Air BP,KLX,PW,75.12168243181192,5.758104509137661,1.2835804774358228,0.0,0.0,0.0,0.0,0.0,21.19830598704165,7.041684986573484,96.31998841885357,4,2,4.2
2980,2025-03-13,2025-03-31,Tender,Ist Jet,KLX,PW,78.9787859307558,5.758104509137661,1.2835804774358228,0.0,0.0,0.0,0.0,0.0,22.90174128957178,7.041684986573484,101.8805272203276,4,3,4.3
2920,2025-03-17,2025-03-31,Tender,Royal Petrol,KRK,PW,38.98974136902304,7.570823566800589,2.3294846364664514,3.5921087322279037,0.0,0.0,0.0,0.0,0.0,13.492416935494944,38.98974136902304,1,1,1.1
2477,2025-03-13,2025-03-31,Tender,CAC,KRK,PW,38.571034989438886,2.96378608269629,3.5921087322279037,0.9317938545865805,0.0,0.0,0.0,0.0,14.384564776921119,7.487688669510774,52.95559976636,1,2,1.2
2628,2025-03-14,2025-03-31,Tender,AEG,KRK,PW,40.33992204392625,2.96378608269629,3.5921087322279037,0.0,0.0,0.0,0.0,0.0,14.384564776921119,6.555894814924194,54.72448682084737,1,3,1.3
3081,2025-03-13,2025-03-31,Tender,Jetex,KRK,PW,39.961456573821884,20.89001069516618,0.5590763127519484,0.0,0.0,0.0,0.0,0.0,0.0,21.449087007918127,39.961456573821884,1,4,1.4
2976,2025-03-13,2025-03-31,Tender,Ist Jet,KRK,PW,41.63952961740324,3.5921087322279037,2.96378608269629,0.0,0.0,0.0,0.0,0.0,14.384564776921119,6.555894814924194,56.02409439432436,1,5,1.5
2781,2025-03-16,2025-03-31,Tender,WF,KRK,PW,43.893,2.92,3.5389999999999997,14.385,0.0,0.0,0.0,0.0,0.0,20.844,43.893,1,6,1.6
2629,2025-03-14,2025-03-31,Tender,AEG,KSC,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2481,2025-03-13,2025-03-31,Tender,CAC,KSC,MP,0.034763631034992144,13.783779726245298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.783779726245298,0.034763631034992144,1,2,1.2
3222,2025-03-13,2025-03-31,Tender,Jetex,KSC,MP,5.5,13.784553218844707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.784553218844707,5.5,1,3,1.3
2630,2025-03-14,2025-03-31,Tender,AEG,KTT,PW,197.0,6.431271741473546,13.036361638122052,2.781091034444289,0.0,0.0,0.0,0.0,0.0,22.248724414039884,197.0,1,1,1.1
3054,2025-03-13,2025-03-31,Tender,Jetex,KTT,MP,3.3957114794980328,19.294169813457195,2.781091034444289,0.0,0.0,0.0,0.0,0.0,0.0,22.075260847901482,3.3957114794980328,2,1,2.1
2471,2025-03-13,2025-03-31,Tender,CAC,KTW,PW,42.24446689319497,3.951714776928387,1.3360279532675208,0.0,0.0,0.0,0.0,0.0,14.384564776921119,5.287742730195908,56.629031670116085,1,1,1.1
3306,2025-03-13,2025-03-31,Tender,Air BP,KTW,PW,37.854041556201345,3.5921087322279037,0.43585098096763236,3.951714776928387,0.0,0.0,0.0,0.0,17.034353025301325,7.979674490123923,54.888394581502666,1,2,1.2
